x,y,quote
53061,20,der Träger der Arbeitskraft der Mensch seinen Lebensproceß nicht erneuern
54838,20,ist zunächst ein Proceß zwischen Mensch und Natur ein Proceß
54859,20,vermittelt regelt und kontrolirt Der Mensch tritt dem Naturstoff selbst
54994,20,einer Form worin sie dem Menschen 30 ausschließlich angehört Eine
55209,20,Wasser einbegriffen wie sie den Menschen ursprünglich mit Proviant fertigen
55707,20,und Franklin defînirt daher den Menschen als a toolmaking animal
56058,20,bewirkt also die Thätigkeit des Menschen durch das Arbeitsmittel eine
57193,20,aber ursprünglich nur zwischen dem Menschen und der ohne sein
57262,20,allgemeine Bedingung des Stoffwechsels zwischen Mensch und Natur ewige Naturbedingung
57299,26,zu andren Arbeitern darzustellen Der Mensch und seine Arbeit auf
62393,20,nicht 25 Ihresgleichen sondern ein Mensch ist Er verschafft sich
64494,20,einem Gebrauchswerth einem Ding Der Mensch selbst als bloßes Dasein
64903,20,geht dem Arbeitsmittel wie dem Menschen Jeder Mensch stirbt täglich
64905,36,Arbeitsmittel wie dem Menschen Jeder Mensch stirbt täglich um 24
64916,53,ab Man sieht aber keinem Menschen genau an wie viel
64945,58,nicht aus dem Durchschnittsleben der Menschen sehr sichre und was
74014,20,mehr als verdoppeln Andrerseits des Menschen Herz ist ein wunderlich
74023,20,wunderlich Ding namentlich wenn der Mensch sein Herz im Beutel
75357,20,welchem Zwecke außer dem einzigen Menschen zu erzeugen the mere
75779,20,physische Schranke der Arbeitskraft Ein Mensch kann während des natürlichen
75856,20,eines andren Theils hat der Mensch andre physische Bedürfnisse zu
78737,20,Mittelmaßes ihrer Art Für den Menschen verkleinert sich sein Körpermaß
82642,20,Engländer wußte zwar daß der Mensch wenn nicht durch Gnadenwahl
84427,20,0 Stunden Sie seien gewöhnliche Menschen und keine Cyklopen Auf
84571,20,daß vor dem Kapital alle Menschen gleich sind eine Putzmacherin
85500,20,und schläft wie kein andrer Mensch Rein physisch betrachtet befindet
115528,20,Dies rührt daher daß der Mensch von Natur wenn 325
115844,20,ist eigentlich die daß der Mensch von Natur Stadtbürger Sie
115862,31,Franklin s Definition daß der Mensch von Natur Instrumentenmacher für
119633,20,Kooperation die ihr Material an Menschen und Dingen vorfindet Indeß
120363,20,dieselbe ein Produktionsmechanismus dessen Organe Menschen sind 25 Zum richtigen
120724,20,Theilarbeit in den Lebensberuf eines Menschen dem Trieb früherer Gesellschaften
124854,20,gewisse einfache Hanthierungen deren jeder Mensch wie er geht und
126549,20,relativen Mehrwerts einer Parcellirung des Menschen legt die schon A
127359,20,unbedingte Autorität des Kapitalisten über Menschen die bloße Glie 30
129238,20,Menenius Agrippa verwirklicht die einen Menschen als bloßes Fragment seines
129817,20,betrachtet werden kann deren Theile Menschen sind 68 In der
129853,20,Geist der großen Mehrzahl der Menschen sagt A Smith entwikkelt
129866,37,und an ihren Alltagsverrichtungen Ein Mensch 15 der sein ganzes
130388,20,zur industriellen Pathologie73 367 Einen Menschen unterabtheilen heißt ihn hinrichten
130624,20,D Ueber die Entartung des Menschen Erlangen 1868 40 74
130679,20,Theilung der Arbeit Unter gebildeten Menschen kann man zunächst solche
131197,20,Triebe und Talente 10 der Menschen wählen sich entsprechende Wirkungssphären78
131509,20,dieser im Krieg wohl über Menschen nicht aber über Geld
132083,20,ist rein unmöglich daß ein Mensch der so vielerlei treibt
133197,20,darin daß beim Werkzeug der Mensch die Bewegungskraft bei der
133314,20,keinem Wort daß statt eines Menschen ein Esel die Maschine
133386,20,noch so künstlich sein der Mensch die bewegende Kraft ist
133775,20,aber statt als Werkzeuge des Menschen jetzt als Werkzeuge eines
133848,20,enthüllt das aktive Verhalten des Menschen zur Natur den unmittelbaren
134048,20,Ob die Triebkraft nun vom Menschen ausgeht oder selbst wieder
134068,32,Uebertragung des eigentlichen Werkzeugs vom Menschen auf einen Mechanismus tritt
134091,44,ins Auge auch wenn der Mensch selbst noch der erste
134171,20,fast so selten als zweiköpfige Menschen Die Jenny spinnt dagegen
134232,20,besitzt der Unterschied zwischen dem Menschen als bloßer Triebkraft und
134287,20,Revolution zuerst und überläßt dem Menschen neben der neuen Arbeit
134320,28,Werkzeuge dagegen auf die der Mensch von vorn herein nur
134594,20,Dampfmaschine nothwendig machte Sobald der Mensch statt mit dem Werkzeug
134952,20,menschliche abgesehn davon daß der Mensch ein sehr unvollkommnes Produktionsinstrument
137398,20,machen 30 ganz wie der Mensch Kleider trug bevor es
137600,20,so lange sie nur durch Menschen bewegt wird wie das
139058,20,ebenfalls nichts Wie aber der Mensch eine Lunge zum Athmen
139239,20,Anzahl zum Werkzeug eines vom Menschen geschaffnen Mechanismus Statt mit
139744,20,der großen Industrie lernt der Mensch das Pro dukt seiner
140864,20,das Thier als Gehülfe des Menschen galt wie später wieder
140895,20,Beherrschung der Natur durch den Menschen als 35 Resultat der
141598,20,so viel Werk wie 66 Menschen zu 15 sh per
141630,20,einer Stunde von den 66 Menschen zugefügten Arbeit War das
144860,20,producirt durch die Verwandlung unreifer Menschen in bloße Maschinen zur
150359,20,Sehnen und Muskeln von Millionen Menschen ersetzt aber sie hat
150375,20,durch ihre furchtbare Bewegung beherrschten Menschen 15 vermehrt Die Arbeit
154768,20,der nothwendigen Disciplin um die Menschen auf ihre unregelmäßigen Gewohnheiten
157042,20,100 000 außer Arbeit gesetzten Menschen in Brand gesteckt Gegen
157219,20,B es würden 100 Millionen Menschen in England 25 erheischt
158828,20,sich 35 der Arbeit des Menschen ganz zu entschlagen oder
160509,20,verächtlichsten Charakter dem Charakter eines Menschen der sich zu seinem
162114,20,an sich ein Sieg des Menschen über die Naturkraft ist
162122,20,Naturkraft ist kapitalistisch angewandt den Menschen durch die Naturkraft unterjocht
162928,20,Kohlen und 25 Metallbergwerken verurtheilter Menschen schwoll ungeheuer mit dem
170474,20,wenn sonst die Maschine den Menschen hier der Junge verbatim
174445,20,Substitution der Dampfmaschine für den Menschen hier wie in allen
178470,20,Produktion vollseitig entwickel 5 ter Menschen Man hat gesehn daß
178489,20,ihrer lebenslänglichen Annexion eines ganzen Menschen an eine Detailoperation technisch
179437,20,zerriß den Schleier der den Menschen ihren eignen gesellschaftlichen Produktionsproceß
179781,20,Heilige wird entweiht und die Menschen sind endlich gezwungen ihre
180044,20,die absolute Disponibilität des 25 Menschen für wechselnde Arbeitserfordernisse das
180242,20,als Molluske und mehr als Mensch A Corbon De l
185523,20,sie andrerseits den Stoffwechsel zwischen Mensch und Erde d h
185532,20,h die Rückkehr der vom Menschen in der Form von
186158,20,geschichtlichen Formen als Proceß zwischen Mensch und Natur Es hieß
186256,20,wird er kontrolirt Der einzelne Mensch kann nicht auf die
187745,20,zu verbinden Nur sobald die Menschen sich aus ihren ersten
187902,20,auf die Natur 524 des Menschen selbst wie Race u
188325,20,Produktionsweise Sie unterstellt Herrschaft des Menschen über die Natur Eine
188398,20,der Arbeit bildet und den Menschen durch den Wechsel der
189634,20,Erde die Pflanze und der Mensch 2 Aufl Leipzig 1854
208841,20,hängt nur dadurch an einem Menschen fest daß sein Geld
218330,20,denn er will über alle menschen Gott sein Türcken Krieger
218339,20,Krieger Tyrannen sind auch böse Menschen doch müssen sie las
221461,20,Wohlgefallen vor Gott und den Menschen Seine Essays sind ein
221522,20,giebt eine Suppe für 64 Menschen 616 ja mit den
222603,20,der stofflichen Elemente des Kapitals Mensch und Natur zusammen Dank
222690,20,ist wieder direkte Wirkung des Menschen auf die Natur welche
223618,20,Arbeit stampfte natürlich unmittelbar keinen Menschen aus dem Boden aber
223778,20,Wechsel der Produktivkraft Eine Million Menschen producirt in den Fabriken
223809,28,gewissen Schlußfolgerungen daß eine Million Menschen sehr verschiedne 30 Massen
224899,20,ökonomisch alle ohne Zuthat des Menschen von Natur vorhandnen Arbeitsgegenstände
225261,20,Nützlichkeitsprincip zu konstruiren Auf den Menschen angewandt wenn man alle
228738,20,den Charakter und Lebenswandel eines Menschen zu schildern der von
228772,20,Namen aus dem Gedächtniß der Menschen zu löschen I e
230131,20,Arbeiters da ist Wie der Mensch in der Religion vom
230185,20,es ganz unbegreiflich daß der Mensch unter die Herrschaft seines
233509,20,Pflanze und Thier soweit der Mensch nicht geschichtlich eingreift Wenn
234492,20,rasch immer die Reproduktion von Menschen sein mag sie braucht
239913,20,die Nichtarbeiter zu machen Die Menschen wurden damals zur Arbeit
239932,20,Sklaven von andren waren die Menschen sind jetzt zur Arbeit
240129,20,machen Nach ihm würden die Menschen d h die Nichtarbeiter
240174,20,Belohnung es ist nicht derselbe Mensch der erst arbeitet und
245366,20,Nicht minder als 34 000 Menschen hausen dort in Einzelkammern
248326,20,Anzeige bringen Fette Ochsen verhungernde Menschen Die 35 fetten Ochsen
248346,20,zu mästen während die verhungernden Menschen in ihren Jammerhöhlen verderben
260656,20,Lebensmittel für Vieh und 20 Mensch liefert In der folgenden
262276,20,der dreißigjährige Krieg mit den Menschen zugleich ihre Produktionsmittel Das
262444,20,sondern aus derselben jährlich mehr Menschen auspumpt als der Nachwuchs
265649,20,erzählt uns allerdings wie der Mensch dazu verdammt worden Vertreibung
266415,20,und der freien Ausbeutung des Menschen durch den Menschen angelegt
266418,29,Ausbeutung des Menschen durch den Menschen angelegt Die Ritter von
268185,20,sonderbaren Land wo Schafe die Menschen auffressen 193a Baco setzt
271713,20,in der That Wegfegung der Menschen von denselben Alle bisher
272666,20,die Höhlen wilder Bestien Der Mensch wird verschachert für ein
273186,20,freieren Spielraum erhalten während die Menschen in engen und engern
273896,20,Thiere wie man zuvor die Menschen vertrieb um den Schafen
275348,20,nicht arbeiten sie die kein Mensch an die Arbeit setzen
275595,20,1777 sollte jeder gesund gebaute Mensch vom 16 bis 60
275701,20,und auf den andren Pol Menschen welche nichts zu verkaufen
279391,20,großen Manufakturen wo Hunderte von Menschen unter einem Direktor arbeiten
286544,20,Maschinen und andren Produktionsmitteln einen Menschen noch nicht zum Kapitalisten
286558,20,fehlt der Lohnarbeiter der andre Mensch der sich selbst freiwillig
286802,20,Portionen vertheilt so hätte kein Mensch ein Interesse mehr Kapital
287086,20,schießen lassen 15 wo allein Menschen und Umstände existiren welche
287384,20,sehr wohlfeil ist und alle Menschen frei sind wo jeder
289396,20,die Emigrationswelle von Europa die Menschen rascher dorthin 25 auf
289525,20,in Australien275 zusammen mit dem Menschen 40 40 273 Wakefield
299375,20,eigentliche Transportindustrie für Waaren und Menschen sei sie Uebertragung bloß
299445,20,neuen Produkte schafft sondern nur Menschen und Dinge versetzt fallen
299493,20,beiden Seiten Das Resultat ob Menschen oder Waaren transportirt werden
299543,20,h dem Produktionsproceß der Transportindustrie Menschen und Waare reisen mit
329672,20,von Orissa allein eine Million Menschen wegraffte I e 174
340713,20,man unterstellt daß wenn ein Mensch im Durchschnitt 30 Jahre
359598,20,das Dasein und Wohlbefinden des Menschen nöthig sind werden auch
363951,20,so In Indien ist ein Mensch leichter zu ersetzen als
366035,20,Raps für die Bedürfnisse der Menschen und nach der Ernte
366206,20,und bei natürlicher Verjüngung der Menschen und Kapitalkraft nicht bedarf
366225,33,verjüngt werden der Aufwand von Menschen und Kapitalkraft neben dem
368788,20,der so beschleunigten Koncentration von Menschen und Kapitalmassen an gegebnen
406711,20,auch die Natur neben den Menschen und obgleich ihre Arbeit
406761,20,auf die Produktion der dem Menschen nützlichsten Pflanzen hinzulenken Ein
407080,20,thut die Natur nichts der Mensch alles und die Reproduktion
446503,20,die Durchschnittssterblichkeit wie bei den Menschen so im folgenden sicher
453711,20,diese industriellen Kapitalisten alle übrigen Menschen ernähren allein das öffentliche
488588,20,andre Produktionsweise eine Vergeuderin von Menschen von lebendiger Arbeit eine
493366,20,aus dem natürlichen Stoffwechsel des Menschen hervorgehn theils die Form
493420,20,sind die natürlichen Ausscheidungsstoffe der Menschen Kleiderreste in Form von
493467,20,dem Dünger von 41A Millionen Menschen nichts beßres anzufangen als
552733,20,zu den Bedürfnissen gesellschaftlich entwickelter Menschen Es treten daher Schranken
552958,20,wird daß er um die Menschen unbekümmert bei Betrachtung der
552977,32,hat mit welchen Opfern an Menschen und Kapital 2421 wer
577431,20,also sagen kann daß der Mensch nur durch die Produktion
605608,20,Zahl ganz wie Malthus den Menschen in seiner geometrischen Progression
606123,20,sich selbst beschleunigenden Kräfte der Menschen setzt wenn er diese
606348,20,der sich die Kräfte der Menschen und ihr Produkt vermehren
610574,20,produciren Wir haben 300 Millionen Menschen zu kleiden sagte dem
663788,20,versagt die Wechselcirkulation gänzlich kein Mensch kann Zahlungsversprechen brauchen da
691953,20,Entwicklung des Privatgrundeigenthums Der 15 Mensch als Person muß seinem
691984,20,Bestimmung der Person ist des Menschen als Person so würde
691992,37,so würde folgen daß jeder Mensch Grundeigenthümer sein muß um
692026,43,Verhältniß sondern ein Verhältniß des Menschen als Person zur Natur
692034,59,zur Natur absolutes Zueignungsrecht des Menschen auf alle Sachen Hegel
748808,20,wie das Privateigenthum 35 eines Menschen an einem andern Menschen
748812,20,eines Menschen an einem andern Menschen Selbst eine ganze Gesellschaft
752185,20,agrikolen Arbeit beruht Wenn die Menschen überhaupt nicht fähig in
754491,20,die Eroberer sich auch die Menschen anzueignen Vergi Linguet Siehe
763104,20,und daher die Naturkraft des Menschen die letztere mehr direkt
763628,20,nehmen die produktive Thätigkeit des Menschen überhaupt wodurch er den
763669,20,dem überhaupt noch nicht gesellschaftlichen Menschen gemeinsam mit dem irgendwie
765369,20,bestehn daß 5 der vergesellschaftete Mensch die associirten Producenten diesen
767586,20,Arbeitsproceß als bloß zwischen dem Menschen und der Natur vorgehend
788253,20,entsprechenden Produktionsverhältnisse Verhältnisse welche die Menschen in ihrem gesellschaftlichen Lebensproceß
790078,20,und der Verhältnisse welche die Menschen im Reproduktionsproceß ihres menschlichen
790182,20,ihn auch ein abnorm isolirter Mensch ohne alle gesellschaftliche Beihülfe
790197,35,nur ein bloßer Proceß zwischen Mensch und Natur ist bleiben
